client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
4d49bfe22b9c07fce9de4613cb2b50506a859d8e2f95ad26fe32d1975401614c2f4b4a5ee62d6b23a71c2a93b4def36611f73850f6305572689739ab6f5cbc9f	common_voice_as_25111102.mp3	43d0ec67fb1abb2cf8fb92bf2020bcb1a646d3641cf5cf2a59cdd4104ff7c82f	আমাৰ ঘৰত তলা মৰা অৱস্থাত ওছৰৰে ঘৰত মানুহ নথকা সময়ত চুৰি হৈছিল।		2	0					as	
7f7e3d4885ca37cffd2823d99e37149d6edbd02c7e82aea6d70a7e93619082e8730e232db42f377fdb5dfa0986b1c8190ec3aa2ccc59c9ad62889d1f4badf54c	common_voice_as_25375265.mp3	368939a40f9c5915c507bf68f1b9febff85d2436f0039685bbd318830d0b33f2	মন ভালো লগা নাই, বেয়াও, নগা নাই।		2	0					as	
968b64cab86cb279cea4b0e444c89e8a729aae489411c4b1d84a80da4c86f613756c6eb98c17ef64da347f053a5a63aaf1e05faab8dd8e84cf743b7f21e95b69	common_voice_as_27252115.mp3	24a1d8d2e6b96f202a382d07c6f56869dfe2d379adf455952f7d8ae52bffae18	ইয়াৰ পাচত সূৰ্য্যই যেতিয়া ৰোগীক কেনে দেখিলে সুধিলে ডাক্তৰে ক'ব লগাত পৰিল।		2	0					as	
d35e12b7e4479c77a2b5685595d0146d9c965d39536dcd9e7794830c2d237bc28f9302e0d87dac75e0e3e98b444947dcda9d57d2d35e430789b2ea0929329697	common_voice_as_23664176.mp3	15fc983559a126dd280dc8564b97e233edb06fefd157039bc9d704bc742782fe	তেওঁ ৰামৰ এজন ভাল অনুগামী।		2	0					as	
e0550fac6ba07410432c6067faa7b39633bdf52565d2d6f1faf554d226f99e170b5146f611ebb4f640155c017a4daefb8b2fdc79064be75870d3c453201d8481	common_voice_as_35924718.mp3	6387d7273ffce81b53a50cc60427d09cc0f25eb41bf346343321c06a6b4adcef	সুন্দৰ ল'ৰা-ছোৱালীহাল দেখি সিহঁতলৈ মৰম লাগি নিজে দোলাৰ পৰা নামি আহিল।		2	0					as	
3a94fa8c6949d093e5f5ae63c20694ceb7cfc8986a4fff04ccd6c73946dbe6ddb85f0766aff1f9e43a36e1e0eb29a053a1d4387cf0e8b585f355330d14a96cd3	common_voice_as_41078189.mp3	6278c83df92cd48d7271b2b18ba2fd659a81aa191bece78daa3927823c307344	কোৱা হয় সেই পীঠৰ মন্দিৰ সৰ্ব্ব প্ৰথম নিৰ্মাণ কৰিছিল নৰকাসুৰে।		2	0					as	
3a94fa8c6949d093e5f5ae63c20694ceb7cfc8986a4fff04ccd6c73946dbe6ddb85f0766aff1f9e43a36e1e0eb29a053a1d4387cf0e8b585f355330d14a96cd3	common_voice_as_41078201.mp3	3fe51cc9573db5f48cf9e287177c6d403f831a7069cc7265cc3256429caa4883	ইয়াণ্ডাবু সন্ধি অনুসৰি অসম ইংৰাজৰ হাতলৈ যায়।		2	0					as	
a3e26ba721c76f6e9863a24aa42fb5c900855d5bd70a41428247fa60348b99e265d802c9803f962fe1cd42458391e59a364a561e40a6c4d064464b6a68cb4f1a	common_voice_as_21808341.mp3	0719c9ff070fd2472be9df9c05bc61d547a71437e7f0095664cd789a4a9e28b6	যদিও এই উদ্যোগৰ ইতিহাস পুৰণি।		2	1					as	
a3e26ba721c76f6e9863a24aa42fb5c900855d5bd70a41428247fa60348b99e265d802c9803f962fe1cd42458391e59a364a561e40a6c4d064464b6a68cb4f1a	common_voice_as_21808342.mp3	08d6417c99ee27b771a2862fa693a851d234fe18072e9b61f3859c5d34947acc	পুৰণিয়ে নতুনক কয় যে পুৰণিক এৰিলে		2	0					as	
ab43404049d816c624b9dd904d4fb4b72e2225a5399325b8f2f063687b70d3bfc11f6e0afa4f71d23e324ab124e45d97824b2fcc69a65253ebed2c40689ea792	common_voice_as_25126344.mp3	3a1c0b2465245d41b55ace98fd2b55a3fb1c7fee0b0e2d9465c4e6c1e35e7489	পুৱাতে মোক খাটাংকৈ সমিধান দিব লাগিব।		2	0					as	
