client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
1fc9e69ac8a5ae7ed72614332eaff33767fa64f89c70e3c22ce94d07bb5cab461c2954273c7da1853b48bf71add62022ac7d15aff501eb91a75c159dad0f0f38	common_voice_sq_40873713.mp3	02dd1b3f78accf670434f0c9d8997deb916504a3e238873c5ff3cccaf30d5914	Vendet ku ndalohet ndalja e mjetit.	history_law_government	2	0					sq	
79f1c199b99a3e322ead8bb1ed586b39cc615cf6e20ce44ba8095fe5f8c2a458cb38815d772d4466520afd98bcc30006fb0ece50ccca72f8a03ec175d0fcccb9	common_voice_sq_41678440.mp3	0e44fc8ceff3f6867903614d26726b3294b796d5f51c199dbe82742608dbc2d7	Kur e hapi çantën i kishte harruar lekët në shtëpi.	history_law_government	2	1	twenties				sq	
79f1c199b99a3e322ead8bb1ed586b39cc615cf6e20ce44ba8095fe5f8c2a458cb38815d772d4466520afd98bcc30006fb0ece50ccca72f8a03ec175d0fcccb9	common_voice_sq_41678441.mp3	167b14abe69d4aeb4a4586e850783bf29870909524fad6abf0c3863ef10e9963	Patrullat e policisë nga Deçani sot shtuan kontrollin në rrugën magjistrale.	history_law_government	2	0	twenties				sq	
48f66d6f1b63bda424b221e2561b2fcd194b4bb0db7e0773dd7c292bf6928639ea1397f166682ea778dac8fd92ed11d0f57b2d9881dbc06d7854bcfbdad5c53f	common_voice_sq_40934021.mp3	1bef0302cd31316886bd3ecb85fd7e1e91034b804a0b071e1c2ddc4c26252cb7	Vlefshmëria juridike e të dhënave.	history_law_government	2	0	thirties	female_feminine			sq	
48f66d6f1b63bda424b221e2561b2fcd194b4bb0db7e0773dd7c292bf6928639ea1397f166682ea778dac8fd92ed11d0f57b2d9881dbc06d7854bcfbdad5c53f	common_voice_sq_40934022.mp3	16d64f6ea3215783d128f4a2ef98d75396a3b319831e5cf088e3d127cc8fc4c0	Prioritetet: Sundimi i ligjit, të drejtat themelore dhe demokracia.	history_law_government	2	0	thirties	female_feminine			sq	
48f66d6f1b63bda424b221e2561b2fcd194b4bb0db7e0773dd7c292bf6928639ea1397f166682ea778dac8fd92ed11d0f57b2d9881dbc06d7854bcfbdad5c53f	common_voice_sq_40934023.mp3	1c0ce3c98d19ab7f0215af785ebb84996d615b7715508ac4c6f6464693d757d2	Obligohet i pandehuri i lartcekur që në emër të kërkesës pasurore juridike të dëmtuarës.	general	2	0	thirties	female_feminine			sq	
58424491a406a2494b3bbe01b39ad4c774ef2e9e06cc000a412a886cb65dbf9ba25f90a887566ba380ea766bdea26f8e0237d23dc8c5e980c874cd7aafa7049e	common_voice_sq_41647446.mp3	06c6ad2825c7246d33c4376f2108333792ba025f8b6b5a7157c996cc2340fca0	Mbledhjen e ka kryesuar Nexhip Bej Draga, një shqiptar i njohur.	history_law_government	2	0					sq	
58424491a406a2494b3bbe01b39ad4c774ef2e9e06cc000a412a886cb65dbf9ba25f90a887566ba380ea766bdea26f8e0237d23dc8c5e980c874cd7aafa7049e	common_voice_sq_41647447.mp3	12dd7bdd903a801aaf0799064ebf9775be8ffa2e049028c08a791fae481d3790	Arbënori ka qenë prijës i aktivistëve të gjeneratës së tij.	history_law_government	2	0					sq	
58424491a406a2494b3bbe01b39ad4c774ef2e9e06cc000a412a886cb65dbf9ba25f90a887566ba380ea766bdea26f8e0237d23dc8c5e980c874cd7aafa7049e	common_voice_sq_41647450.mp3	0fd17269d2307b1cb728c8e45f254707a3f6063d52e0556a27ed62b1a77a7b56	I vinte rëndë shkuarja e të rinjve në Perëndim dhe vendosja e tyre atje.	history_law_government	2	0					sq	
00e3e8ee9342add90266262d337a2921fb09f0b42e19cb4e62ac1aea035e6a90d95ffdf32515f59a903aaef713bddba7e5d47a32289b8f6b6ebbf9a9d6733324	common_voice_sq_41666543.mp3	14967a0f7cd3d2ed56cc6033cb011f2566acebcbfded83452a4cbe708d117624	Nuk qëndron lidhje direkte ndërmjet televizorit dhe kokëdhembjes.	history_law_government	2	0					sq	
00e3e8ee9342add90266262d337a2921fb09f0b42e19cb4e62ac1aea035e6a90d95ffdf32515f59a903aaef713bddba7e5d47a32289b8f6b6ebbf9a9d6733324	common_voice_sq_41666544.mp3	0091e18b69b2a91ed6a37b53736242961a464b604f71268658c5beb2346d09fb	Fjala është për boshnjakë të vrarë të ekzekutuar nga serbët e Basnjës.	history_law_government	2	0					sq	
00e3e8ee9342add90266262d337a2921fb09f0b42e19cb4e62ac1aea035e6a90d95ffdf32515f59a903aaef713bddba7e5d47a32289b8f6b6ebbf9a9d6733324	common_voice_sq_41666545.mp3	012ec3ae07bdeaa9bf1ce0b158386b7f7321258c7a9c3c6a06687d065fccc972	Po se bëmë këtë shpejt, atëherë do të bajmë përgjegjësi të gjithë.	history_law_government	2	0					sq	
00e3e8ee9342add90266262d337a2921fb09f0b42e19cb4e62ac1aea035e6a90d95ffdf32515f59a903aaef713bddba7e5d47a32289b8f6b6ebbf9a9d6733324	common_voice_sq_41666547.mp3	1728962b2996c3009a642d70c2d2d85be749c3a74095bd9f61d4c06894af0859	Këtë lidhje e kërkon jeta civilizimi.	history_law_government	2	0					sq	
74ac99cb8e148900017b197c2ab6dfc6a28d7bc1f984a6c84a50ed721e5ae9c464eb3468066569b378c185b00c4784581f9284310d3a8d0598cfc93e35f53df5	common_voice_sq_40815999.mp3	016cb193a09fed51e24afc671b9f5feda3a7f84a3b915b120e2b05a693291d2f	Protokoli ujor është i përhershëm dhe përmban regjistrin e dokumentacionit teknik.	history_law_government	2	0					sq	
74ac99cb8e148900017b197c2ab6dfc6a28d7bc1f984a6c84a50ed721e5ae9c464eb3468066569b378c185b00c4784581f9284310d3a8d0598cfc93e35f53df5	common_voice_sq_40816000.mp3	06e1b3b53113051030ea6a4d9959c25e8ee4e1314f3e60fa0c21ae7a72b18f2f	Unë iu përgjigja: "Jam një Amalekit".	general	2	0					sq	
